Day	Month	Year	Tmin(C)	Tmax(C)	Prcp(mm)	Et0(mm)
6	6	2009	17.7778	27.2222	0.0	5.4073
7	6	2009	18.8889	28.3333	0.0	5.8267
8	6	2009	20.0	30.0	0.0	6.1487
9	6	2009	20.5556	30.5556	0.0	6.6598
10	6	2009	21.6667	31.1111	10.6	6.4407
11	6	2009	21.6667	30.5556	0.2	6.2489
12	6	2009	21.8889	31.1111	20.299999999999997	6.7989999999999995
13	6	2009	19.4444	27.2222	0.44999999999999996	5.5383000000000004
14	6	2009	20.1852	28.3333	0.0	5.7509
15	6	2009	19.4444	30.5556	0.0	6.1415999999999995
16	6	2009	21.6667	32.2222	0.15000000000000002	6.5175
17	6	2009	22.7778	32.7778	0.0	6.6305000000000005
18	6	2009	22.963	32.7778	0.39999999999999997	6.8243
19	6	2009	23.3333	33.3333	0.0	7.0863
20	6	2009	23.3333	33.8889	0.0	7.5331
21	6	2009	24.4444	33.8889	0.0	7.8614
22	6	2009	23.8889	33.3333	0.05	7.325
23	6	2009	23.8889	33.3333	0.05	7.4406
24	6	2009	23.8889	32.7778	0.0	6.7814
25	6	2009	22.7778	33.8889	0.0	7.552
26	6	2009	22.7778	34.4444	0.0	7.833
27	6	2009	24.4444	35.0	0.2	7.8803
28	6	2009	25.0	33.8889	0.0	7.2959
29	6	2009	22.7778	32.2222	0.0	8.4024
30	6	2009	19.4444	32.7778	0.0	8.6283
1	7	2009	23.3333	34.4444	0.05	9.2149
2	7	2009	20.5556	32.2222	0.0	8.0564
3	7	2009	20.0	31.1111	0.0	7.8177
4	7	2009	19.4444	32.2222	0.0	6.8396
5	7	2009	22.7778	26.6667	1.95	5.4214
6	7	2009	21.1111	29.4444	10.649999999999999	5.2814
7	7	2009	22.7778	28.8889	2.7	5.9513
8	7	2009	22.7778	27.2222	0.85	5.8488999999999995
9	7	2009	21.1111	28.3333	0.0	5.9903
10	7	2009	20.5556	28.8889	0.0	5.9667
11	7	2009	21.1111	30.0	0.0	6.5272
12	7	2009	21.6667	31.6667	58.0	6.2364
13	7	2009	21.1111	28.3333	6.1000000000000005	5.3790000000000004
14	7	2009	22.2222	31.6667	0.0	6.5363
15	7	2009	22.7778	31.1111	0.0	6.3886
16	7	2009	23.8889	31.6667	0.0	6.4826
17	7	2009	22.4074	30.2778	0.2	6.7156
18	7	2009	17.7778	27.2222	0.0	6.7616
19	7	2009	17.2222	26.1111	0.0	6.3825
20	7	2009	16.1111	27.2222	0.0	6.3614999999999995
21	7	2009	17.2222	29.4444	0.0	6.0776
22	7	2009	20.0	28.3333	0.1	6.0465
23	7	2009	22.7778	30.0	0.8500000000000001	5.848
24	7	2009	19.4444	30.0	0.0	6.5205
25	7	2009	20.5556	32.2222	0.0	7.0364
26	7	2009	22.7778	32.7778	0.0	7.2402
27	7	2009	22.2222	32.2222	0.0	6.5561
28	7	2009	21.9444	31.1111	3.15	6.5388
29	7	2009	21.9444	29.4444	3.85	5.0568
30	7	2009	22.2222	26.8519	5.95	4.606199999999999
31	7	2009	21.6667	29.4444	21.950000000000003	4.7516
1	8	2009	22.7778	31.1111	0.05	5.9761
2	8	2009	22.5	28.0556	26.25	4.9446
3	8	2009	22.2222	31.6667	0.0	5.7837
4	8	2009	22.7778	32.7778	0.0	6.4708000000000006
5	8	2009	22.7778	32.7778	0.0	6.7409
6	8	2009	21.6667	31.6667	0.0	6.6232
7	8	2009	22.7778	31.6667	0.0	6.2513000000000005
8	8	2009	22.7778	32.7778	0.0	6.6937
9	8	2009	22.7778	33.8889	0.0	6.2856
10	8	2009	23.8889	32.7778	0.0	6.5505
11	8	2009	23.8889	34.4444	0.0	6.9448
12	8	2009	23.8889	29.4444	0.15000000000000002	5.361
13	8	2009	21.6667	31.6667	0.0	5.7455
14	8	2009	22.2222	31.6667	0.0	6.175
15	8	2009	21.6667	31.6667	0.0	5.9847
16	8	2009	21.9444	31.1111	0.4	5.1274
17	8	2009	21.1111	30.5556	0.2	5.499
18	8	2009	22.2222	29.4444	0.5	5.0281
19	8	2009	22.7778	31.6667	0.6	5.6818
20	8	2009	22.5	31.1111	3.9000000000000004	5.3692
21	8	2009	19.7222	30.5556	10.0	5.2486
22	8	2009	20.0	28.3333	2.3	5.8747
23	8	2009	16.6667	26.6667	0.0	5.2036
24	8	2009	17.2222	29.4444	0.0	5.4664
25	8	2009	20.5556	30.5556	0.0	5.8401
26	8	2009	21.1111	31.1111	18.2	5.5877
27	8	2009	21.1111	27.7778	5.3	4.9282
28	8	2009	20.0	23.3333	32.65	4.0696
29	8	2009	19.0741	29.4444	0.0	5.0767999999999995
30	8	2009	19.8148	25.9259	34.0	4.4398
31	8	2009	20.8333	25.5556	1.3	4.9827
1	9	2009	19.0278	21.1111	2.4	3.6647
2	9	2009	18.8889	25.0	0.0	4.9766
3	9	2009	17.7778	26.1111	0.45	4.847
4	9	2009	18.8889	27.7778	0.0	5.1572000000000005
5	9	2009	20.5556	27.7778	0.1	5.0189
6	9	2009	21.1111	29.4444	0.0	5.3839
7	9	2009	20.0	28.3333	0.0	4.9312
8	9	2009	20.0	30.0	0.0	5.2414
9	9	2009	19.4444	28.3333	0.0	5.0983
10	9	2009	19.0741	26.1111	0.0	4.5008
11	9	2009	18.8889	22.7778	0.1	3.8942
12	9	2009	19.4444	27.2222	0.0	4.5996
13	9	2009	20.5556	26.1111	0.0	4.3755
14	9	2009	22.2222	27.7778	0.0	4.7707
15	9	2009	21.6667	25.5556	1.2000000000000002	3.9895
16	9	2009	21.1111	27.7778	18.5	3.898
17	9	2009	20.5556	22.2222	9.75	3.2578
18	9	2009	20.0	26.1111	0.15000000000000002	3.8862
19	9	2009	21.1111	23.3333	64.7	3.3639
20	9	2009	20.0	26.8519	11.899999999999999	3.891
21	9	2009	21.1111	25.8333	103.0	3.3825
22	9	2009	20.0	27.7778	0.1	4.2195
23	9	2009	20.5556	27.7778	0.0	4.1217
24	9	2009	21.1111	28.8889	0.0	4.1914
25	9	2009	22.2222	30.5556	0.0	4.471
26	9	2009	18.3333	28.3333	26.35	3.6932
27	9	2009	18.3333	26.1111	0.0	4.1794
28	9	2009	16.1111	27.2222	0.2	4.7776
29	9	2009	10.5556	22.2222	0.0	4.7278
30	9	2009	10.0	23.3333	0.0	3.8362
1	10	2009	11.6667	23.8889	0.0	3.6922
2	10	2009	15.5556	23.3333	0.1	3.2738
3	10	2009	13.3333	23.8889	0.0	4.2177999999999995
4	10	2009	13.3333	22.2222	3.3	4.0369
5	10	2009	12.2222	16.6667	22.55	1.9868999999999999
6	10	2009	15.0	21.9444	1.05	3.0322
7	10	2009	17.7778	25.5556	7.7	3.9695
8	10	2009	15.0	26.6667	0.0	4.4082
9	10	2009	19.0741	28.8889	4.4	3.9827
10	10	2009	17.7778	22.7778	0.44999999999999996	3.1989
11	10	2009	13.0556	23.8889	0.0	3.3146999999999998
12	10	2009	15.0	18.8889	47.8	1.9205999999999999
13	10	2009	14.1667	22.4074	0.35	2.9074
14	10	2009	12.7778	18.8889	12.6	2.4418
15	10	2009	11.1111	16.1111	10.35	2.0354
16	10	2009	8.8889	16.1111	0.1	2.1314
17	10	2009	5.5556	10.5556	0.15000000000000002	2.242
18	10	2009	2.7778	12.2222	0.0	2.6669
19	10	2009	2.7778	16.1111	0.0	2.4213
20	10	2009	5.0	20.0	0.0	2.6861
21	10	2009	8.8889	21.6667	0.0	3.0031
22	10	2009	10.5556	22.7778	0.0	2.9852
23	10	2009	17.7778	22.1111	2.4	2.4979
24	10	2009	8.3333	20.9259	0.0	2.1874
25	10	2009	5.5556	18.3333	0.0	2.6094
26	10	2009	9.4444	18.3333	0.0	2.7071
27	10	2009	11.6667	14.0741	32.6	1.7479
28	10	2009	12.2222	21.6667	0.15000000000000002	2.5011
29	10	2009	12.7778	23.3333	0.0	3.3842
30	10	2009	15.0	18.3333	1.1	1.966
31	10	2009	9.4444	20.9259	10.65	1.7934
1	11	2009	6.6667	17.2222	0.0	2.4898
2	11	2009	6.6667	17.7778	0.0	2.2213
3	11	2009	7.2222	21.1111	0.0	3.2126
4	11	2009	6.6667	20.5556	0.0	2.6611
5	11	2009	8.8889	18.3333	0.0	3.465
6	11	2009	3.8889	17.7778	0.0	2.4794
7	11	2009	6.1111	20.5556	0.0	2.4734000000000003
8	11	2009	7.7778	22.7778	0.0	2.9085
9	11	2009	11.6667	17.7778	0.05	2.4225
10	11	2009	13.8889	16.6667	42.15	1.3686
11	11	2009	12.2222	16.8056	14.5	1.8381
12	11	2009	7.2222	17.7778	0.0	2.431
13	11	2009	6.6667	22.2222	0.0	2.6633
14	11	2009	8.3333	22.2222	0.0	2.5925
15	11	2009	6.6667	22.2222	0.0	2.3971
16	11	2009	6.1111	20.5556	0.0	2.2943
17	11	2009	10.0	15.0	1.7000000000000002	1.5711
18	11	2009	6.6667	16.1111	0.45	1.8147
19	11	2009	3.3333	15.0	0.0	2.0536
20	11	2009	4.4444	18.8889	0.0	2.1689
21	11	2009	7.2222	16.1111	0.05	2.2839
22	11	2009	7.2222	11.6667	12.950000000000001	1.1574
23	11	2009	7.2222	10.5556	0.55	1.1522999999999999
24	11	2009	7.963	13.8889	0.0	1.5731
25	11	2009	6.0185	16.6667	0.0	1.9716
26	11	2009	3.8889	13.8889	0.0	2.7313
27	11	2009	1.1111	12.7778	0.0	2.5472
28	11	2009	2.7778	16.6667	0.0	2.3186
29	11	2009	7.2222	18.3333	0.15000000000000002	2.5699
30	11	2009	5.0	14.4444	1.9	1.5691
1	12	2009	1.1111	11.1111	0.15000000000000002	2.0562
2	12	2009	6.1111	16.1111	38.4	1.3181
3	12	2009	5.5556	10.5556	0.0	1.6893
4	12	2009	2.7778	9.4444	0.0	1.5415
5	12	2009	-0.5556	6.1111	0.19999999999999998	1.1995
6	12	2009	-2.7778	7.2222	0.0	1.348
7	12	2009	1.1111	10.0	0.0	1.4703
8	12	2009	5.5556	7.7778	11.35	0.9491999999999999
9	12	2009	8.3333	20.0	17.25	3.7627
10	12	2009	-0.5556	7.2222	0.0	2.5119
11	12	2009	-2.2222	4.4444	0.0	2.0317
12	12	2009	0.5556	3.3333	2.1	1.7921
13	12	2009	1.6667	9.0741	4.0	1.0965
14	12	2009	8.8889	14.4444	14.1	1.4742
15	12	2009	6.6667	17.0833	1.05	1.5824
16	12	2009	1.6667	9.4444	0.0	1.8019
17	12	2009	0.0	9.4444	0.0	2.0079
18	12	2009	2.2222	6.1111	26.0	1.319
19	12	2009	3.6111	7.2222	0.8	1.2868
20	12	2009	-0.5556	5.5556	0.0	1.4523
21	12	2009	-2.7778	11.6667	0.0	1.4744
22	12	2009	1.6667	15.0	0.0	1.7142
23	12	2009	3.3333	12.2222	0.0	1.7644
24	12	2009	3.8889	10.0	2.7	1.6446
25	12	2009	1.6667	11.9444	32.8	1.5665
26	12	2009	-1.1111	7.7778	0.0	1.5885
27	12	2009	-1.1111	11.6667	0.0	2.0872
28	12	2009	0.0	5.5556	0.0	1.8218
29	12	2009	-1.6667	7.7778	0.0	1.8699000000000001
30	12	2009	1.1111	7.7778	3.9000000000000004	1.8254000000000001
31	12	2009	2.7778	7.7778	1.35	1.1086
1	1	2010	-0.5556	7.7778	0.15000000000000002	1.8483
2	1	2010	-4.4444	0.5556	0.0	1.5488
3	1	2010	-7.7778	0.5556	0.0	1.755
4	1	2010	-7.7778	-1.1111	0.0	1.4472
5	1	2010	-8.3333	0.8333	0.0	1.526
6	1	2010	-7.2222	2.7778	0.0	1.696
7	1	2010	-4.4444	3.8889	1.65	1.5342
8	1	2010	-8.8889	-0.2778	0.1	1.0377
9	1	2010	-10.5556	0.0	0.0	1.2545
10	1	2010	-8.3333	1.1111	0.0	1.3229
11	1	2010	-7.7778	6.6667	0.0	1.8046
12	1	2010	-2.7778	2.2222	0.0	1.5931
13	1	2010	-6.1111	9.4444	0.0	1.2795
14	1	2010	-3.3333	11.6667	0.0	1.5284
15	1	2010	-1.1111	15.5556	0.0	1.8645
16	1	2010	6.6667	9.4444	11.3	1.7787
17	1	2010	7.7778	12.7778	9.8	1.4143
18	1	2010	5.5556	16.1111	0.0	2.0739
19	1	2010	5.0	18.3333	0.0	2.2163
20	1	2010	7.7778	18.3333	0.15000000000000002	2.1043
21	1	2010	5.0	16.4815	18.000000000000004	1.5413999999999999
22	1	2010	3.3333	10.0	0.7000000000000001	1.3341
23	1	2010	5.0	6.1111	0.75	1.0054
24	1	2010	6.1111	17.4074	57.25	1.2598
25	1	2010	6.1111	11.1111	0.0	2.8093
26	1	2010	1.6667	9.4444	0.0	2.3616
27	1	2010	-1.6667	10.5556	0.0	2.0061999999999998
28	1	2010	1.1111	16.1111	0.0	2.6446
29	1	2010	2.7778	8.8889	1.55	2.4131
30	1	2010	0.5556	3.3333	8.55	0.8627
31	1	2010	-3.3333	7.2222	0.0	1.3226
1	2	2010	-1.1111	11.6667	0.0	2.0196
2	2	2010	3.8889	7.7778	3.95	1.5297
3	2	2010	2.7778	12.7778	0.0	2.1784
4	2	2010	3.3333	5.5556	3.1	1.2154
5	2	2010	2.7778	6.1111	28.8	0.8526
6	2	2010	1.1111	7.7778	0.8500000000000001	1.3395
7	2	2010	-1.1111	8.3333	0.0	1.8386
8	2	2010	-2.2222	10.5556	0.0	1.9824
9	2	2010	-0.5556	8.3333	4.65	1.5962
10	2	2010	-5.0	2.2222	0.35000000000000003	1.7522
11	2	2010	-3.3333	6.1111	0.0	1.9534
12	2	2010	-1.1111	3.3333	4.3	1.6668
13	2	2010	-4.4444	2.7778	0.0	1.3622
14	2	2010	-2.7778	10.5556	0.0	2.3177
15	2	2010	-1.6667	7.7778	3.0500000000000003	1.9049
16	2	2010	-4.4444	1.1111	0.35000000000000003	1.7073
17	2	2010	-2.7778	6.6667	0.0	2.1914
18	2	2010	-2.2222	10.5556	0.0	2.4829
19	2	2010	-0.5556	13.3333	0.0	2.9947
20	2	2010	1.1111	17.2222	0.0	2.8825000000000003
21	2	2010	3.3333	18.3333	0.1	3.4879000000000002
22	2	2010	8.8889	14.4444	18.65	2.4359
23	2	2010	3.3333	10.5556	0.0	2.1825
24	2	2010	1.1111	8.3333	0.2	2.3727
25	2	2010	-4.4444	5.5556	0.0	2.3459
26	2	2010	-3.3333	8.3333	0.0	2.686
27	2	2010	-1.6667	10.0	0.0	3.3426
28	2	2010	1.1111	12.2222	0.0	2.9997
1	3	2010	-1.1111	13.8889	0.0	2.4678
2	3	2010	1.1111	9.4444	10.7	1.3413
3	3	2010	1.1111	6.1111	0.0	2.0889
4	3	2010	-1.6667	9.4444	0.0	2.5804
5	3	2010	-1.1111	11.1111	0.0	3.2765
6	3	2010	-1.1111	13.8889	0.0	3.4794
7	3	2010	0.5556	16.1111	0.0	3.5623
8	3	2010	3.8889	22.2222	0.0	4.0865
9	3	2010	7.2222	20.0	0.0	4.4851
10	3	2010	9.0	13.3333	39.0	2.3531999999999997
11	3	2010	11.1111	17.7778	3.05	2.4404
12	3	2010	10.5556	15.0	21.849999999999998	2.2417000000000002
13	3	2010	6.1111	10.5556	0.4	2.5303
14	3	2010	6.1111	10.3704	1.0	2.3248
15	3	2010	6.4815	12.7778	1.1	2.7724
16	3	2010	5.5556	14.4444	0.0	3.3124
17	3	2010	7.7778	10.5556	3.9	2.2827
18	3	2010	7.2222	16.6667	0.2	3.0716
19	3	2010	7.2222	21.1111	0.0	4.2313
20	3	2010	7.7778	21.1111	0.0	4.7033000000000005
21	3	2010	5.5556	15.0	13.75	2.5328
22	3	2010	2.5	6.1111	1.65	1.9638
23	3	2010	2.7778	17.7778	0.3	3.2605
24	3	2010	7.7778	22.2222	0.0	4.3242
25	3	2010	10.0	15.5556	1.25	3.4899
26	3	2010	7.2222	13.8889	0.2	2.8702
27	3	2010	6.1111	17.7778	0.0	3.6788
28	3	2010	10.5556	21.6667	0.65	3.5804
29	3	2010	7.7778	14.4444	0.0	3.5303
30	3	2010	5.0	20.0	0.0	4.2606
31	3	2010	7.7778	25.0	0.0	5.1009
1	4	2010	10.5556	27.2222	0.0	5.1717
2	4	2010	13.3333	28.3333	0.0	5.9195
3	4	2010	14.4444	24.4444	0.0	5.1107
4	4	2010	16.1111	27.7778	0.0	5.3108
5	4	2010	15.5556	30.0	0.0	5.7744
6	4	2010	14.4444	30.0	0.0	6.3474
7	4	2010	15.0	26.1111	0.0	5.9159
8	4	2010	13.8889	20.0	20.0	3.6685
9	4	2010	7.7778	20.0	0.0	5.2543
10	4	2010	8.8889	22.2222	0.0	4.9819
11	4	2010	10.5556	23.3333	0.0	4.9372
12	4	2010	11.6667	26.1111	0.0	5.6956
13	4	2010	13.3333	25.5556	0.0	5.3998
14	4	2010	13.8889	26.6667	0.0	5.5243
15	4	2010	13.8889	26.1111	0.0	5.1867
16	4	2010	16.1111	28.3333	0.0	5.8129
17	4	2010	15.5556	26.6667	0.0	6.2940000000000005
18	4	2010	10.5556	23.3333	0.0	5.983
19	4	2010	10.0	21.1111	0.0	4.6592
20	4	2010	13.8889	17.7778	4.800000000000001	3.4858
21	4	2010	11.1111	21.6667	0.0	4.8925
22	4	2010	11.1111	25.0	0.0	5.379
23	4	2010	14.4444	27.7778	0.0	6.3528
24	4	2010	16.1111	21.6667	39.3	3.499
25	4	2010	18.8889	25.5556	0.25	5.8999
26	4	2010	13.8889	18.8889	0.2	4.6079
27	4	2010	9.4444	17.7778	0.15000000000000002	4.3785
28	4	2010	6.1111	19.7222	0.0	4.4955
29	4	2010	8.8889	23.3333	0.0	5.2874
30	4	2010	12.7778	27.2222	0.0	6.2554
1	5	2010	19.6296	26.6667	0.05	4.9226
2	5	2010	21.9444	31.1111	0.0	6.9243
3	5	2010	20.0	24.4444	65.25	4.7189
4	5	2010	18.0556	27.2222	0.0	5.8415
5	5	2010	16.6667	28.3333	0.0	6.0041
6	5	2010	18.3333	29.4444	0.0	6.1175999999999995
7	5	2010	20.5556	30.0	0.0	6.5753
8	5	2010	16.1111	24.4444	0.0	6.8408999999999995
9	5	2010	10.0	21.1111	0.0	5.8827
10	5	2010	11.1111	20.0	2.15	4.4691
11	5	2010	11.6667	25.0	0.0	4.6598
12	5	2010	20.0	28.3333	0.0	5.638199999999999
13	5	2010	20.0	30.0	0.0	5.7726
14	5	2010	21.1111	28.8889	0.05	6.0835
15	5	2010	20.0	29.4444	0.0	6.1005
16	5	2010	20.0	28.8889	0.05	6.1187
17	5	2010	20.0	27.7778	0.30000000000000004	6.0849
18	5	2010	16.6667	27.7778	0.0	6.398
19	5	2010	13.3333	25.5556	0.0	5.9681
20	5	2010	16.6667	27.7778	0.0	6.218
21	5	2010	17.8283	23.3333	32.55	4.5419
22	5	2010	18.0556	28.8889	0.0	5.6145
23	5	2010	19.4444	31.6667	0.0	6.9798
24	5	2010	21.1111	27.7778	0.0	6.7732
25	5	2010	18.3333	27.2222	0.0	5.8939
26	5	2010	17.7778	29.4444	0.0	6.1154
27	5	2010	18.8889	31.1111	0.1	6.3297
28	5	2010	20.0	31.1111	42.9	6.6093
29	5	2010	19.1667	27.7778	31.5	5.303
30	5	2010	19.7222	26.6667	0.9	5.2809
31	5	2010	20.0	28.3333	0.4	5.7113000000000005
1	6	2010	20.0	28.8889	8.55	5.6122
2	6	2010	20.5556	30.0	0.45	5.8454
3	6	2010	20.5556	29.4444	0.0	5.9973
4	6	2010	21.1111	28.8889	24.150000000000002	5.577500000000001
5	6	2010	21.6667	31.1111	0.0	6.3581
6	6	2010	22.7778	29.4444	0.45	5.8122
7	6	2010	18.3333	28.8889	0.0	7.0284
8	6	2010	19.4444	30.0	0.15000000000000002	6.0654
9	6	2010	21.6667	31.1111	0.1	6.3922
10	6	2010	21.6667	31.1111	13.8	6.1234
11	6	2010	23.3333	31.6667	0.25	6.4942
12	6	2010	23.8889	33.3333	0.0	6.8557
13	6	2010	25.0	33.3333	0.0	7.2954
14	6	2010	25.5556	34.4444	0.0	7.5194
15	6	2010	22.5	35.0	25.200000000000003	7.0807
16	6	2010	21.9444	32.2222	0.05	6.5617
17	6	2010	21.6667	32.7778	0.15000000000000002	6.9521
18	6	2010	23.3333	32.7778	0.0	7.2163
19	6	2010	23.8889	32.7778	0.15000000000000002	6.7445
20	6	2010	22.2222	33.3333	0.0	7.3507
21	6	2010	23.3333	33.3333	0.0	7.3111
22	6	2010	23.3333	32.7778	0.0	6.6451
23	6	2010	23.8889	33.3333	0.05	6.8051
24	6	2010	25.0	33.8889	0.0	7.4407
25	6	2010	24.4444	33.8889	0.25	7.2953
26	6	2010	23.3333	33.3333	0.0	6.9787
27	6	2010	23.3333	33.3333	0.0	7.4067
28	6	2010	24.4444	33.3333	6.55	7.223
29	6	2010	22.7778	33.8889	11.15	6.9484
30	6	2010	22.5	29.4444	24.45	5.5569
1	7	2010	22.7778	30.0	0.05	6.0717
2	7	2010	22.7778	28.8889	0.0	5.831
3	7	2010	20.5556	27.7778	0.0	6.3614
4	7	2010	18.8889	29.4444	0.0	6.4734
5	7	2010	20.5556	30.5556	0.0	6.7366
6	7	2010	20.5556	31.1111	0.0	6.8923000000000005
7	7	2010	23.8889	34.4444	0.0	6.9661
8	7	2010	23.8889	36.1111	0.0	7.8975
9	7	2010	23.0556	35.0	1.85	7.4982
10	7	2010	22.7778	32.2222	0.05	6.2965
11	7	2010	23.3333	33.8889	0.05	7.0788
12	7	2010	23.0556	32.2222	33.25	5.8598
13	7	2010	22.2222	32.2222	12.2	5.9379
14	7	2010	22.2222	32.7778	0.0	6.6872
15	7	2010	23.3333	34.4444	0.0	6.7993
16	7	2010	23.8889	31.6667	0.0	6.4506
17	7	2010	22.5	30.0	0.75	5.9421
18	7	2010	22.7778	27.7778	28.949999999999996	5.4151
19	7	2010	21.6667	31.6667	0.0	6.2702
20	7	2010	23.8889	32.2222	0.35	6.6063
21	7	2010	25.0	33.3333	0.2	6.6193
22	7	2010	23.8889	34.4444	0.0	6.7901
23	7	2010	25.5556	35.5556	37.6	6.7834
24	7	2010	26.1111	34.4444	0.0	6.9615
25	7	2010	26.1111	34.4444	0.0	7.077500000000001
26	7	2010	23.8889	35.0	3.4499999999999997	7.0077
27	7	2010	23.3333	33.8889	0.2	6.3583
28	7	2010	25.0	31.6667	7.25	6.0669
29	7	2010	23.8889	33.8889	0.0	7.0039
30	7	2010	25.0	35.0	0.0	7.4923
31	7	2010	25.0	33.8889	0.0	6.8141
1	8	2010	24.4444	35.0	0.8	6.6488000000000005
2	8	2010	22.9167	28.8889	6.2	5.134
3	8	2010	25.0	32.7778	0.25	6.0478
4	8	2010	23.8889	34.4444	0.0	6.6366000000000005
5	8	2010	24.4444	33.8889	0.0	6.4456999999999995
6	8	2010	23.1481	33.1111	4.8999999999999995	6.1816
7	8	2010	22.2222	32.2222	0.0	6.1319
8	8	2010	23.8889	33.8889	0.0	6.4954
9	8	2010	24.4444	33.8889	0.0	6.5241
10	8	2010	25.0	34.4444	0.0	6.5062999999999995
11	8	2010	24.4444	35.0	0.0	6.7477
12	8	2010	24.4444	35.0	0.0	6.1703
13	8	2010	25.5556	34.4444	0.75	6.3643
14	8	2010	23.8889	30.5556	7.2	4.9656
15	8	2010	24.1667	31.6667	0.2	5.6386
16	8	2010	23.8889	31.6667	0.7	5.5987
17	8	2010	24.1667	32.7778	0.0	5.688
18	8	2010	23.8889	33.3333	0.0	6.3345
19	8	2010	24.4444	32.2222	0.0	5.9535
20	8	2010	22.7778	32.7778	12.0	5.9907
21	8	2010	23.8889	33.3333	0.25	5.6562
22	8	2010	23.8889	34.4444	0.5	6.3079
23	8	2010	23.8889	32.2222	0.0	6.6377
24	8	2010	22.7778	32.2222	0.0	6.3141
25	8	2010	22.7778	30.5556	1.5	5.6397
26	8	2010	22.6852	31.6667	28.5	5.6758
27	8	2010	21.6667	31.6667	0.05	5.7456000000000005
28	8	2010	21.6667	30.5556	0.05	5.2258
29	8	2010	22.2222	28.3333	0.0	5.3583
30	8	2010	22.2222	28.3333	0.1	5.6077
31	8	2010	21.1111	31.6667	0.0	5.7463
1	9	2010	20.5556	32.2222	0.0	5.819
2	9	2010	21.6667	32.2222	0.0	6.0974
3	9	2010	22.7778	32.7778	0.0	7.1223
4	9	2010	19.4444	28.3333	0.0	6.6949000000000005
5	9	2010	16.1111	29.4444	0.0	5.8249
6	9	2010	17.7778	31.6667	0.0	5.7917
7	9	2010	20.5556	32.2222	0.0	5.9862
8	9	2010	21.1111	32.7778	0.05	5.646
9	9	2010	22.2222	32.2222	0.0	6.2991
10	9	2010	21.6667	34.4444	0.0	6.1857
11	9	2010	24.4444	35.0	1.55	6.0478
12	9	2010	22.2222	31.1111	0.0	6.6093
13	9	2010	18.8889	30.0	0.0	6.0866
14	9	2010	17.2222	31.6667	0.0	5.3515
15	9	2010	20.0	32.2222	0.0	6.1737
16	9	2010	18.8889	31.1111	0.0	5.8675
17	9	2010	21.1111	33.8889	0.0	5.9558
18	9	2010	22.7778	33.3333	0.0	6.3742
19	9	2010	21.1111	32.7778	0.0	5.284
20	9	2010	21.6667	35.0	0.0	5.4377
21	9	2010	21.6667	35.0	0.0	5.9248
22	9	2010	21.6667	33.3333	2.25	5.2023
23	9	2010	21.1111	32.7778	0.0	5.788
24	9	2010	20.5556	31.1111	0.0	5.0884
25	9	2010	21.6667	33.3333	0.05	5.8463
26	9	2010	17.963	24.4444	23.45	3.2946
27	9	2010	15.0	26.1111	3.9	3.9882
28	9	2010	12.2222	23.8889	0.0	3.6724
29	9	2010	14.4444	25.0	0.15	4.3956
30	9	2010	16.9444	24.4444	1.45	3.7861000000000002
1	10	2010	14.4444	26.1111	0.0	5.2735
2	10	2010	12.7778	25.0	0.0	4.5018
3	10	2010	11.1111	20.0	0.0	4.5324
4	10	2010	7.2222	19.4444	0.0	3.9872
5	10	2010	6.6667	20.0	0.0	4.0526
6	10	2010	7.2222	22.2222	0.0	4.5801
7	10	2010	10.0	27.2222	0.0	5.1398
8	10	2010	15.0	27.2222	0.0	4.2714
9	10	2010	13.3333	28.8889	0.0	4.5412
10	10	2010	13.3333	29.4444	0.0	3.9833
11	10	2010	16.6667	30.0	0.0	4.9781
12	10	2010	16.6667	26.1111	0.0	4.1741
13	10	2010	16.6667	26.1111	0.15000000000000002	3.9154
14	10	2010	11.6667	22.2222	0.0	4.8602
15	10	2010	8.3333	25.0	0.0	5.6005
16	10	2010	8.8889	23.3333	0.0	3.8087999999999997
17	10	2010	9.4444	26.1111	0.0	3.8743000000000003
18	10	2010	11.1111	25.5556	0.0	4.1676
19	10	2010	12.2222	27.7778	0.0	3.98
20	10	2010	13.8889	24.4444	1.6500000000000001	3.8475
21	10	2010	10.0	26.6667	0.0	5.0853
22	10	2010	10.0	25.5556	0.0	4.1907
23	10	2010	10.5556	23.8889	0.0	4.0481
24	10	2010	12.2222	26.1111	0.0	4.0503
25	10	2010	16.6667	23.6111	19.049999999999997	3.0563
26	10	2010	20.5556	28.8889	0.4	4.1043
27	10	2010	21.1111	24.4444	51.05	3.0739
28	10	2010	13.3333	22.7778	18.9	3.6778
29	10	2010	7.2222	18.8889	0.0	3.6696999999999997
30	10	2010	5.5556	21.6667	0.0	2.9524
31	10	2010	10.0	23.3333	0.0	3.4551
1	11	2010	11.1111	22.2222	0.0	3.6807
2	11	2010	11.6667	17.2222	0.0	3.1877
3	11	2010	7.9167	12.2222	9.75	1.8223
4	11	2010	7.7778	14.4444	4.6000000000000005	2.4162
5	11	2010	3.3333	10.5556	0.45	1.9586999999999999
6	11	2010	1.1111	10.0	0.0	2.1444
7	11	2010	-0.5556	13.8889	0.0	2.349
8	11	2010	3.8889	20.5556	0.0	3.8348
9	11	2010	7.2222	22.7778	0.0	3.9686
10	11	2010	8.3333	23.3333	0.0	3.1535
11	11	2010	8.8889	23.3333	0.0	2.6173
12	11	2010	9.4444	20.5556	0.0	2.5211
